證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
030074,聯發科群益0C購06,"2,000",1,"2,440",1.22,1.22,1.22,1.22,-,0.11,1.21,25,1.25,10,978.00
030075,興富發群益11購01,"30,000",2,"20,100",0.67,0.67,0.67,0.67,X,0.00,0.67,25,0.68,10,42.75
030076,富邦金群益0C購01,0,0,0,--,--,--,--, ,0.00,3.24,25,3.34,10,72.30
030077,國泰金群益0A購01,"34,000",4,"65,860",1.93,1.96,1.89,1.94,-,0.10,1.94,25,2.04,10,54.00
030078,嘉晶群益0A購01,"613,000",29,"1,092,930",1.73,1.86,1.72,1.83,+,0.07,1.82,25,1.83,10,72.70
030079,景碩群益0B購02,"1,008,000",59,"1,604,420",1.36,1.74,1.30,1.74,+,0.30,1.69,25,1.71,10,122.00
03007X,元展07,0,0,0,--,--,--,--, ,0.00,23.30,100,23.60,10,22.30
030080,台勝科群益11購01,"90,000",7,"379,790",4.22,4.23,4.18,4.18,+,0.35,4.11,25,4.15,10,183.00
030081,拓凱群益0C購01,0,0,0,--,--,--,--, ,0.00,0.69,25,0.71,10,156.50
030082,超眾群益11購01,0,0,0,--,--,--,--, ,0.00,1.24,25,1.29,10,208.00
030083,超眾群益11購02,0,0,0,--,--,--,--, ,0.00,1.84,25,1.89,10,208.00
030084,同欣電群益0B購01,"28,000",1,"35,560",1.27,1.27,1.27,1.27,X,0.00,1.72,25,--,0,196.50
030085,美德醫群益0B購01,"72,000",11,"152,140",2.04,2.17,2.04,2.09,+,0.20,2.03,25,2.08,1,23.60
030086,巨騰群益0C購01,"10,000",2,"5,800",0.58,0.58,0.58,0.58,X,0.00,0.59,25,0.69,10,8.49
030087,恆大永豐0A購01,"7,000",3,"1,460",0.20,0.23,0.20,0.23,+,0.03,0.21,70,0.23,3,87.90
030088,長興永豐0A購01,"23,000",6,"60,350",2.59,2.65,2.59,2.63,-,0.05,2.62,499,2.66,10,40.10
030089,喬山永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.32,100,0.33,62,79.90
030090,春源永豐0A購01,"40,000",1,"77,200",1.93,1.93,1.93,1.93,-,0.27,1.95,499,2.05,10,22.40
030091,泰豐永豐0A購01,"22,000",3,"32,700",1.53,1.53,1.40,1.40,-,0.22,1.37,100,1.39,10,28.30
030092,南帝永豐0A購01,"38,000",6,"37,290",0.87,1.08,0.87,1.00,+,0.09,0.98,100,1.08,1,141.00
030093,為升永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.05,50,0.09,50,190.00
030094,台積電永豐0A購01,"23,000",4,"26,760",1.11,1.18,1.11,1.18,-,0.02,1.17,100,1.18,90,606.00
030095,圓剛永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.15,100,0.16,25,41.10
030096,仲琦永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.19,499,0.20,50,20.70
030097,聯發科永豐0B購01,"1,000",1,"1,260",1.26,1.26,1.26,1.26,X,0.00,1.17,100,1.27,18,978.00
030098,盟立永豐0A購02,"5,000",1,650,0.13,0.13,0.13,0.13,-,0.02,0.14,110,0.15,62,44.80
030099,立隆電永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.41,499,0.42,22,67.00
03009X,元展09,0,0,0,--,--,--,--, ,0.00,25.20,100,26.20,10,24.40
030100,長榮永豐0A購01,0,0,0,--,--,--,--, ,0.00,12.00,100,--,0,136.50
030101,新興永豐0A購01,0,0,0,--,--,--,--, ,0.00,1.36,100,1.46,10,30.00
030102,東森永豐0A購01,"110,000",22,"400,270",3.98,4.00,3.33,3.78,+,0.02,3.79,10,4.19,12,28.60
030103,台航永豐0A購01,"38,000",3,"186,310",4.14,4.99,4.14,4.80,+,0.09,4.79,25,--,0,47.40
030104,高鐵永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.24,499,0.25,62,29.40
030105,奇鋐永豐0A購01,"126,000",4,"40,100",0.30,0.35,0.30,0.35,X,0.00,0.34,100,0.35,50,70.70
030106,聯詠永豐0A購01,"58,000",7,"5,350",0.09,0.11,0.08,0.11, ,0.00,0.09,140,0.11,30,509.00
030107,欣興永豐0A購02,"34,000",4,"169,510",4.36,5.15,4.36,5.15,+,0.29,5.15,499,5.65,10,134.00
030108,日電貿永豐0A購01,"309,000",8,"357,340",1.13,1.19,1.13,1.19,+,0.09,1.19,499,1.20,18,55.10
030109,明泰永豐0A購01,"46,000",3,"1,860",0.04,0.06,0.04,0.06, ,0.00,0.03,"1,198",0.05,2,28.95
03010X,元展10,0,0,0,--,--,--,--, ,0.00,53.50,100,58.50,10,113.00
030110,玉晶光永豐0A購02,"49,000",3,"72,530",1.47,1.49,1.47,1.49,X,0.00,1.55,100,1.58,10,527.00
030111,群創永豐0A購02,"166,000",9,"99,000",0.54,0.83,0.54,0.83,+,0.34,0.70,106,0.83,12,21.00
030112,台勝科永豐0A購01,"219,000",25,"404,430",1.86,1.91,1.81,1.81,+,0.20,1.77,509,1.83,10,183.00
030113,嘉威永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.46,100,0.47,12,87.80
030114,松翰永豐0A購01,"10,000",1,"1,800",0.18,0.18,0.18,0.18,-,0.02,0.19,62,0.20,62,96.50
030115,達運永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.26,499,0.27,62,14.00
030116,盛群永豐0A購01,"10,000",1,"13,800",1.38,1.38,1.38,1.38,-,0.53,1.73,499,1.79,10,109.50
030117,安集永豐0A購01,"423,000",23,"192,690",0.46,0.50,0.41,0.42,-,0.38,0.45,100,0.46,25,50.40
030118,台灣50凱基0C購02,"310,000",18,"724,870",2.35,2.41,2.28,2.41,-,0.16,2.46,100,2.48,30,138.30
030119,恆大凱基12購01,"359,000",6,"365,580",1.02,1.03,1.01,1.03,-,0.09,1.03,100,1.04,100,87.90
030120,岱宇凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.24,100,0.25,80,102.50
030121,正隆凱基12購01,"248,000",16,"445,200",1.79,1.83,1.69,1.69,+,0.02,1.68,100,1.69,50,44.05
030122,南帝凱基14購01,"22,000",3,"34,520",1.56,1.66,1.56,1.66,+,0.17,1.56,100,1.66,8,141.00
030123,台揚凱基12購01,"2,000",2,"8,220",4.11,4.11,4.11,4.11,-,0.01,4.16,1,4.24,10,53.50
030124,鴻海凱基0A購15,"30,000",4,"10,300",0.34,0.36,0.34,0.36,+,0.02,0.26,100,0.36,45,113.00
030125,鴻海凱基0B購10,0,0,0,--,--,--,--, ,0.00,0.47,110,0.57,10,113.00
030126,台積電凱基0B購06,"15,000",2,"17,550",1.18,1.18,1.15,1.15,-,0.08,1.22,100,1.23,100,606.00
030127,台積電凱基0B購07,"95,000",12,"94,740",1.05,1.05,0.99,1.01,-,0.08,1.06,100,1.07,100,606.00
030128,凌陽凱基0A購02,"108,000",4,"114,080",1.02,1.06,1.02,1.04,+,0.01,1.11,100,1.13,50,32.40
030129,聯發科凱基14購01,"906,000",32,"1,650,510",1.82,1.85,1.79,1.84,-,0.06,1.84,100,1.85,100,978.00
03012X,元展12,"4,000",2,"81,600",20.30,20.50,20.30,20.50,+,0.10,20.20,100,20.50,10,54.00
030130,聯發科凱基14購02,"112,000",3,"218,040",1.92,1.95,1.92,1.95,-,0.06,1.96,100,1.97,50,978.00
030131,盟立凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.33,100,0.34,100,44.80
030132,益航凱基12購01,"60,000",5,"70,500",1.30,1.30,1.09,1.15,-,0.01,1.15,100,1.25,10,14.45
030133,長榮凱基13購01,"49,000",21,"296,700",5.90,6.60,5.65,5.95,-,0.50,6.50,1,6.70,7,136.50
030134,長榮凱基14購01,"46,000",17,"367,650",8.00,8.10,7.30,8.00, ,0.00,7.65,105,8.15,38,136.50
030135,農林凱基11購01,"58,000",6,"186,950",3.25,3.28,3.18,3.18,+,0.01,3.18,100,3.21,50,20.45
030136,威健凱基11購01,"164,000",14,"346,780",2.07,2.14,2.07,2.14,+,0.08,2.12,100,2.14,31,24.50
030137,聯詠凱基0A購03,"145,000",8,"30,250",0.21,0.21,0.20,0.21,-,0.02,0.21,100,0.22,100,509.00
030138,景碩凱基0A購01,"60,000",1,"35,400",0.59,0.59,0.59,0.59,+,0.12,0.60,110,0.68,10,122.00
030139,玉晶光凱基12購01,"10,000",1,"26,100",2.61,2.61,2.61,2.61,+,0.30,2.65,100,2.75,10,527.00
03013X,元展13,"60,000",6,"810,000",13.50,13.50,13.50,13.50,X,0.00,13.40,10,13.50,10,15.05
030140,台勝科凱基11購01,"10,000",4,"29,540",2.91,2.99,2.89,2.93,X,0.00,2.74,100,2.84,10,183.00
030141,台勝科凱基14購01,"149,000",13,"530,520",3.52,3.70,3.50,3.54,+,0.33,3.41,100,3.50,30,183.00
030142,圓展凱基12購01,"30,000",2,"17,200",0.57,0.58,0.57,0.58, ,0.00,0.57,100,0.58,100,82.10
030143,拓凱凱基12購01,"56,000",2,"24,640",0.44,0.44,0.44,0.44,+,0.02,0.43,100,0.44,100,156.50
030144,新唐凱基0C購01,"28,000",2,"65,520",2.34,2.34,2.34,2.34,-,0.04,2.48,100,2.58,10,81.50
030145,立積凱基0A購02,"2,000",2,270,0.14,0.14,0.13,0.13,-,0.02,0.15,100,0.16,100,522.00
030146,眾達凱基12購01,0,0,0,--,--,--,--, ,0.00,0.32,100,0.33,100,94.00
030147,界霖凱基12購01,"1,125,000",24,"615,570",0.52,0.59,0.52,0.59,+,0.07,0.56,100,0.57,40,79.80
030148,松翰凱基0A購04,"203,000",2,"60,840",0.28,0.30,0.28,0.30,+,0.02,0.31,100,0.32,100,96.50
030149,達運凱基12購01,0,0,0,--,--,--,--, ,0.00,0.59,100,0.61,100,14.00
03014X,元展14,0,0,0,--,--,--,--, ,0.00,24.90,100,25.20,10,22.30
030150,安集凱基12購01,"378,000",24,"87,760",0.30,0.35,0.19,0.21,-,0.09,0.20,100,0.25,30,50.40
030151,臺股指凱基11購04,"725,000",75,"2,271,050",2.95,3.36,2.88,3.36,+,0.04,3.35,499,3.36,503,0.00
030152,台積電富邦0C購02,"225,000",9,"51,550",0.23,0.23,0.21,0.23, ,0.00,0.21,32,0.23,159,606.00
030153,義隆富邦0B購01,"626,000",13,"340,240",0.52,0.58,0.50,0.58,+,0.02,0.57,10,0.58,10,212.00
030154,大立光富邦0B購03,"80,000",2,"13,600",0.17,0.17,0.17,0.17, ,0.00,0.16,4,0.17,40,"3,020.00"
030155,玉晶光富邦0C購01,"981,000",14,"402,660",0.40,0.45,0.40,0.45,+,0.07,0.44,10,0.45,10,527.00
030156,新唐富邦0A購01,0,0,0,--,--,--,--, ,0.00,2.23,10,--,0,81.50
030157,中鴻中信0B購01,"10,000",6,"51,450",5.20,5.30,5.00,5.00,+,0.37,4.71,3,5.35,6,0.00
030158,精英中信0B購01,0,0,0,--,--,--,--, ,0.00,0.12,30,0.13,30,0.00
030159,強茂中信0A購02,"1,443,000",80,"1,135,140",0.73,0.90,0.73,0.85,+,0.15,0.85,30,0.86,10,0.00
03015X,元展15,0,0,0,--,--,--,--, ,0.00,35.90,100,36.30,10,25.65
030160,宏達電中信0B購01,"110,000",11,"133,200",1.12,1.24,1.12,1.23,+,0.03,1.20,10,1.25,30,0.00
030161,新興中信0A購01,0,0,0,--,--,--,--, ,0.00,1.17,30,1.61,2,0.00
030162,國光生中信0A購01,"26,000",6,"7,020",0.27,0.27,0.27,0.27, ,0.00,0.27,9,0.28,2,0.00
030163,聚鼎中信0A購01,0,0,0,--,--,--,--, ,0.00,0.23,30,0.24,30,0.00
030164,威鋒電中信0A購01,"100,000",1,"25,000",0.25,0.25,0.25,0.25,X,0.00,0.27,30,0.28,30,0.00
030165,宏泰國泰0C購01,0,0,0,--,--,--,--, ,0.00,1.42,499,1.52,30,26.75
030166,中鋼構國泰0C購01,"14,000",2,"19,320",1.38,1.38,1.38,1.38,X,0.00,1.30,499,1.32,30,42.25
030167,鼎元國泰0C購01,"240,000",7,"159,450",0.65,0.70,0.65,0.70,+,0.05,0.70,400,0.71,30,26.10
030168,嘉晶國泰0C購01,0,0,0,--,--,--,--, ,0.00,0.94,499,1.00,30,72.70
030169,益登國泰0C購01,"8,000",1,"10,160",1.27,1.27,1.27,1.27,X,0.00,1.27,499,1.29,30,33.95
03016X,元展16,0,0,0,--,--,--,--, ,0.00,5.40,100,5.90,10,12.45
030170,揚明光國泰0C購01,"959,000",8,"617,060",0.64,0.68,0.64,0.68,+,0.04,0.67,250,0.68,30,77.30
030171,揚明光國泰0C購02,"23,000",1,"13,340",0.58,0.58,0.58,0.58,+,0.03,0.57,499,0.58,30,77.30
030172,國光生國泰0C購01,"30,000",4,"35,190",1.17,1.26,1.17,1.26,+,0.06,1.17,7,1.25,2,53.50
030173,國光生國泰12購01,"18,000",4,"18,030",1.00,1.01,1.00,1.00, ,0.00,0.98,499,0.99,30,53.50
030174,康普國泰0C購01,0,0,0,--,--,--,--, ,0.00,1.94,499,2.04,30,79.20
030175,安普新國泰0C購01,0,0,0,--,--,--,--, ,0.00,0.26,499,0.27,30,114.00
030176,威鋒電國泰0C購01,"3,177,000",119,"3,426,500",1.06,1.19,0.92,1.15,+,0.09,1.15,489,1.16,30,324.00
030177,華新兆豐0A購01,0,0,0,--,--,--,--, ,0.00,2.39,10,2.48,10,25.35
030178,台玻兆豐0B購01,0,0,0,--,--,--,--, ,0.00,4.71,10,--,0,33.35
030179,中鴻兆豐0A購02,0,0,0,--,--,--,--, ,0.00,14.10,10,--,0,50.80
03017X,元展17,0,0,0,--,--,--,--, ,0.00,5.30,100,5.40,10,13.60
030180,智邦兆豐0B購01,"194,000",9,"348,560",1.75,1.84,1.75,1.80,-,0.04,1.77,10,1.78,10,293.00
030181,英業達兆豐0A購01,"171,000",6,"125,860",0.71,0.77,0.71,0.77,X,0.00,0.78,10,0.79,10,26.10
030182,凌陽兆豐0B購01,0,0,0,--,--,--,--, ,0.00,1.13,10,1.14,10,32.40
030183,友達兆豐0B購02,"132,000",19,"240,030",1.88,2.32,1.65,2.32,+,1.02,1.75,5,--,0,22.85
030184,景碩兆豐0B購01,"5,000",1,"5,300",1.06,1.06,1.06,1.06,X,0.00,1.06,5,1.10,5,122.00
030185,彩晶兆豐0A購01,0,0,0,--,--,--,--, ,0.00,2.94,7,3.20,20,22.15
030186,帆宣兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.36,10,0.37,10,107.50
030187,上証2X凱基12購01,"661,000",28,"435,730",0.61,0.71,0.61,0.64,-,0.03,0.63,100,0.64,5,67.00
030188,元黃金凱基0B購01,"23,000",4,"35,950",1.55,1.58,1.55,1.56,-,0.27,1.55,100,1.56,5,24.39
030189,滬深2X凱基12購01,"489,000",26,"289,240",0.56,0.65,0.55,0.58,-,0.02,0.58,20,0.65,30,26.50
03018Q,恒指麥證06售03,0,0,0,--,--,--,--, ,0.00,0.01,998,0.05,998,0.00
030190,大成凱基0A購01,0,0,0,--,--,--,--, ,0.00,1.39,100,1.41,30,59.00
030191,佳格凱基0A購01,0,0,0,--,--,--,--, ,0.00,1.62,100,1.63,30,53.70
030192,宏泰凱基0A購01,0,0,0,--,--,--,--, ,0.00,1.15,100,1.25,10,26.75
030193,宏泰凱基0C購01,0,0,0,--,--,--,--, ,0.00,1.00,10,1.04,10,26.75
030194,台玻凱基0B購01,0,0,0,--,--,--,--, ,0.00,6.25,100,6.75,10,33.35
030195,台玻凱基0C購01,0,0,0,--,--,--,--, ,0.00,8.25,300,8.75,10,33.35
030196,中鋼構凱基0A購01,"20,000",1,"14,200",0.71,0.71,0.71,0.71,X,0.00,0.71,80,0.73,10,42.25
030197,南帝凱基0A購03,"698,000",40,"1,345,110",1.85,1.99,1.82,1.95,+,0.10,1.95,100,1.99,30,141.00
030198,鑫永銓凱基0A購01,"68,000",4,"41,190",0.62,0.63,0.60,0.63,-,0.03,0.62,107,0.63,27,131.50
030199,中環凱基0A購01,"8,000",3,"5,560",0.68,0.70,0.68,0.70, ,0.00,0.70,499,0.72,10,10.15
03019Q,恒指麥證06售04,0,0,0,--,--,--,--, ,0.00,0.01,998,0.05,998,0.00
03019X,元展19,0,0,0,--,--,--,--, ,0.00,6.80,100,--,0,21.10
030200,中環凱基0C購01,"5,000",1,"1,950",0.39,0.39,0.39,0.39,X,0.00,0.41,499,0.42,499,10.15
030201,群光凱基0A購01,"620,000",8,"74,500",0.12,0.13,0.12,0.13,X,0.00,0.12,100,0.13,100,78.70
030202,群光凱基0C購01,"210,000",4,"23,100",0.11,0.11,0.11,0.11,+,0.01,0.10,230,0.11,100,78.70
030203,南亞科凱基0A購01,"17,000",1,"2,040",0.12,0.12,0.12,0.12,-,0.01,0.12,100,0.13,100,78.90
030204,鼎元凱基0A購01,"263,000",3,"117,610",0.44,0.47,0.44,0.47,+,0.02,0.48,100,0.50,100,26.10
030205,超豐凱基0A購01,"841,000",51,"1,054,620",1.14,1.40,1.14,1.40,+,0.25,1.39,30,1.40,40,76.50
030206,志聖凱基0A購01,"92,000",8,"132,010",1.43,1.44,1.43,1.44,+,0.01,1.43,100,1.44,30,54.30
030207,強茂凱基0A購01,"61,000",7,"112,400",1.72,2.00,1.72,2.00,+,0.58,1.85,100,1.89,10,65.20
030208,國揚凱基0A購01,"5,000",1,"1,150",0.23,0.23,0.23,0.23, ,0.00,0.22,100,0.23,100,30.45
030209,台驊控凱基0A購01,"2,000",2,"43,300",21.60,21.70,21.60,21.70,+,2.80,21.60,499,--,0,172.50
03020Q,恒指麥證09售03,0,0,0,--,--,--,--, ,0.00,0.38,998,0.39,998,0.00
03020X,元展20,0,0,0,--,--,--,--, ,0.00,3.64,100,3.74,10,16.10
030210,台驊控凱基0C購01,"7,000",6,"114,400",15.10,18.10,15.10,18.10,+,2.70,17.40,100,--,0,172.50
030211,慧洋凱基0A購01,0,0,0,--,--,--,--, ,0.00,8.65,100,9.15,10,75.00
030212,慧洋凱基0C購01,0,0,0,--,--,--,--, ,0.00,6.50,100,6.80,1,75.00
030213,潤泰全凱基0A購01,0,0,0,--,--,--,--, ,0.00,1.30,100,1.33,10,84.50
030214,潤泰全凱基0C購01,"5,000",1,"2,900",0.58,0.58,0.58,0.58, ,0.00,0.55,100,0.56,100,84.50
030215,威強電凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.52,100,0.58,50,50.70
030216,益登凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.94,100,0.95,50,33.95
030217,揚明光凱基0A購01,"81,000",3,"33,540",0.42,0.44,0.41,0.44,+,0.04,0.43,100,0.44,100,77.30
030218,揚明光凱基0B購01,0,0,0,--,--,--,--, ,0.00,0.37,100,0.38,100,77.30
030219,揚明光凱基0C購01,0,0,0,--,--,--,--, ,0.00,0.46,100,0.47,100,77.30
03021Q,恒指麥證09售04,0,0,0,--,--,--,--, ,0.00,0.89,998,0.90,998,0.00
030220,揚明光凱基11購01,"30,000",1,"11,400",0.38,0.38,0.38,0.38,+,0.01,0.39,100,0.40,100,77.30
030221,新至陞凱基0A購01,"215,000",15,"110,850",0.53,0.53,0.51,0.51,-,0.02,0.50,130,0.52,62,144.00
030222,麗豐凱基0B購01,"5,000",1,"1,250",0.25,0.25,0.25,0.25,X,0.00,0.24,100,0.25,100,208.50
030223,康普凱基0C購01,"104,000",6,"122,700",1.14,1.20,1.14,1.20,+,0.03,1.18,100,1.19,50,79.20
030224,康普凱基12購01,"63,000",5,"57,090",0.83,0.91,0.83,0.91,+,0.04,0.89,100,0.90,100,79.20
030225,聯德凱基0C購01,"50,000",1,"29,000",0.58,0.58,0.58,0.58,+,0.03,0.56,100,0.57,50,170.50
030226,亞翔凱基0B購01,0,0,0,--,--,--,--, ,0.00,0.33,100,0.34,100,30.00
030227,捷敏凱基0B購01,"15,000",1,"10,050",0.67,0.67,0.67,0.67,+,0.01,0.70,100,0.71,100,80.40
030228,復盛凱基0B購01,"45,000",2,"29,700",0.66,0.66,0.66,0.66,-,0.03,0.66,499,0.67,100,209.50
030229,安普新凱基0C購01,"5,000",1,700,0.14,0.14,0.14,0.14,X,0.00,0.14,100,0.15,100,114.00
03022X,富展01,"23,000",4,"623,200",27.00,27.80,27.00,27.80,+,0.20,27.50,10,27.80,8,113.00
030230,威鋒電凱基0C購01,"248,000",12,"146,340",0.60,0.64,0.55,0.64,+,0.14,0.62,100,0.64,99,324.00
030231,威鋒電凱基12購01,"261,000",5,"128,880",0.50,0.50,0.48,0.48,X,0.00,0.53,100,0.55,100,324.00
030232,華東凱基0B購01,"54,000",7,"73,640",1.35,1.41,1.35,1.41,X,0.00,1.36,30,1.43,10,16.45
030233,宏全凱基0C購01,"445,000",16,"344,000",0.76,0.80,0.75,0.79,+,0.01,0.77,100,0.80,100,74.30
030234,茂順凱基0C購01,"110,000",2,"67,200",0.62,0.62,0.61,0.61,-,0.03,0.62,100,0.63,100,92.20
030235,大成永豐0A購01,"263,000",5,"110,340",0.41,0.42,0.41,0.41,-,0.03,0.41,100,0.42,100,59.00
030236,佳格永豐0A購01,"195,000",8,"31,400",0.16,0.17,0.16,0.16,X,0.00,0.14,100,0.16,12,53.70
030237,力山永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.08,50,0.10,50,77.40
030238,華城永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.17,100,0.18,62,42.70
030239,直得永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.11,50,0.18,25,103.00
030240,中鴻永豐0A購01,"1,000",1,"6,800",6.80,6.80,6.80,6.80,X,0.00,6.40,499,--,0,50.80
030241,鴻海永豐0A購03,"451,000",13,"161,510",0.35,0.38,0.34,0.38,+,0.01,0.37,150,0.38,100,113.00
030242,中環永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.19,100,0.20,25,10.15
030243,華邦電永豐0A購01,"238,000",3,"385,840",1.40,1.64,1.40,1.64,X,0.00,1.59,100,1.64,56,34.45
030244,致茂永豐0A購01,"65,000",2,"21,450",0.33,0.33,0.33,0.33,-,0.05,0.33,499,0.34,25,198.00
030245,群光永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.06,100,0.07,62,78.70
030246,威盛永豐0A購01,"55,000",4,"14,450",0.25,0.27,0.25,0.27,-,0.03,0.27,499,0.28,10,53.70
030247,超豐永豐0A購01,"255,000",8,"85,970",0.31,0.36,0.31,0.36,+,0.05,0.37,100,0.38,62,76.50
030248,國揚永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.27,499,0.28,62,30.45
030249,榮運永豐0A購01,"145,000",29,"212,970",1.05,1.83,1.05,1.82,+,0.72,1.51,10,1.82,3,26.25
030250,慧洋永豐0A購01,"5,000",3,"22,690",4.39,4.80,4.39,4.80,+,0.60,4.69,25,4.88,1,75.00
030251,慧洋永豐0A購02,0,0,0,--,--,--,--, ,0.00,10.80,499,--,0,75.00
030252,晶華永豐0A購01,"298,000",10,"63,360",0.21,0.22,0.21,0.21,-,0.01,0.21,100,0.22,10,143.50
030253,潤泰全永豐0A購01,"50,000",1,"18,500",0.37,0.37,0.37,0.37,X,0.00,0.38,100,0.39,25,84.50
030254,大立光永豐0A購01,"602,000",7,"353,100",0.60,0.60,0.56,0.57,-,0.09,0.56,100,0.57,99,"3,020.00"
030255,威強電永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.12,499,0.13,25,50.70
030256,威強電永豐0A購02,"10,000",1,"4,400",0.44,0.44,0.44,0.44,X,0.00,0.45,499,0.46,18,50.70
030257,健鼎永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.43,499,0.44,62,128.00
030258,麗豐永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.43,499,0.44,62,208.50
030259,國光生永豐0A購01,"121,000",14,"29,670",0.26,0.26,0.24,0.25, ,0.00,0.24,100,0.25,44,53.50
030260,聯德永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.14,100,0.16,25,170.50
030261,捷敏永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.20,499,0.21,75,80.40
030262,帝寶永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.18,499,0.19,62,57.60
030263,復盛永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.37,499,0.38,62,209.50
030264,安普新永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.04,200,0.09,25,114.00
030265,威鋒電永豐0A購01,"753,000",24,"232,320",0.34,0.37,0.27,0.33,-,0.17,0.35,100,0.36,62,324.00
030266,致新永豐0A購01,"120,000",2,"37,200",0.31,0.31,0.31,0.31,+,0.02,0.29,100,0.30,37,233.00
030267,宏全永豐0A購01,"248,000",8,"96,480",0.36,0.41,0.36,0.39,-,0.03,0.39,90,0.40,50,74.30
030268,廣宇統一0C購01,"100,000",5,"38,000",0.38,0.38,0.38,0.38, ,0.00,0.37,10,0.38,10,40.45
030269,台積電統一0A購11,"17,000",2,"11,070",0.65,0.66,0.65,0.66,-,0.02,0.66,497,0.67,1,606.00
03026X,元展23,0,0,0,--,--,--,--, ,0.00,7.30,30,7.80,10,23.44
030270,王品統一0C購01,"26,000",7,"7,580",0.30,0.30,0.28,0.28,X,0.00,0.23,10,0.29,10,147.00
030271,華晶科統一0B購01,"1,000",1,310,0.31,0.31,0.31,0.31,+,0.01,0.30,400,0.31,399,35.65
030272,華晶科統一0C購01,"58,000",2,"15,080",0.26,0.26,0.26,0.26, ,0.00,0.27,499,0.28,499,35.65
030273,華晶科統一0C購02,"10,000",2,"3,600",0.35,0.37,0.35,0.37,+,0.03,0.34,10,0.38,10,35.65
030274,群創統一11購02,"60,000",10,"55,730",0.97,0.98,0.90,0.90,+,0.15,0.90,30,0.98,7,21.00
030275,申豐統一0C購01,"265,000",26,"279,300",1.03,1.09,1.03,1.08,+,0.01,1.06,308,1.08,8,291.00
030276,復盛統一0B購01,"65,000",3,"19,500",0.30,0.30,0.30,0.30, ,0.00,0.29,405,0.30,400,209.50
030277,威鋒電統一0C購01,"983,000",17,"733,440",0.75,0.79,0.69,0.79,X,0.00,0.78,499,0.79,499,324.00
030278,聯電日盛0A購01,"45,000",5,"72,950",1.60,1.68,1.52,1.68,-,0.02,1.71,200,1.79,10,53.30
030279,廣宇日盛0A購02,0,0,0,--,--,--,--, ,0.00,0.62,25,0.67,25,40.45
03027X,元展24,"4,000",1,"49,200",12.30,12.30,12.30,12.30,X,0.00,12.10,30,13.10,10,37.83
030280,長榮日盛0A購01,"21,000",13,"571,200",28.00,28.00,25.70,28.00,+,1.00,27.30,25,28.80,57,136.50
030281,南亞科台新0A購01,"400,000",4,"100,000",0.25,0.25,0.25,0.25,-,0.02,0.24,10,0.25,10,0.00
030282,佳世達元富0A購02,"100,000",1,"25,000",0.25,0.25,0.25,0.25,+,0.03,0.22,225,0.28,5,30.10
030283,佳世達元富0C購01,"5,000",1,"1,100",0.22,0.22,0.22,0.22,X,0.00,0.21,25,0.22,25,30.10
030284,威盛元富11購01,"175,000",5,"124,750",0.67,0.72,0.67,0.70,+,0.03,0.70,30,0.72,50,53.70
030285,超豐元富0A購01,0,0,0,--,--,--,--, ,0.00,1.43,25,1.53,10,76.50
030286,長榮元富0A購08,0,0,0,--,--,--,--, ,0.00,17.30,25,--,0,136.50
030287,長榮元富0A購09,"326,000",20,"4,214,100",12.80,13.80,12.60,13.20,+,0.10,13.50,25,14.50,1,136.50
030288,台航元富0A購01,0,0,0,--,--,--,--, ,0.00,10.80,25,--,0,47.40
030289,大立光元富0A購04,"1,000",1,530,0.53,0.53,0.53,0.53,X,0.00,0.41,20,0.50,25,"3,020.00"
03028X,元展25,0,0,0,--,--,--,--, ,0.00,39.00,100,39.30,10,84.90
030290,大立光元富0A購05,0,0,0,--,--,--,--, ,0.00,0.33,25,0.43,25,"3,020.00"
