證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
032148,榮運凱基0A購01,"100,000",2,"90,950",0.91,0.91,0.86,0.86,-,0.04,0.86,100,0.96,10,23.90
032149,萬海凱基0A購03,"6,000",4,"37,750",6.35,6.50,6.15,6.50,+,1.10,6.05,100,--,0,205.50
032150,萬海凱基0A購04,0,0,0,--,--,--,--, ,0.00,6.10,100,--,0,205.50
032151,萬海凱基0B購02,0,0,0,--,--,--,--, ,0.00,7.70,100,--,0,205.50
032152,台航凱基0A購02,"39,000",11,"118,860",3.12,3.22,2.70,2.70,-,0.25,2.71,100,2.81,10,44.85
032153,長榮航凱基0A購05,"147,000",7,"144,480",1.06,1.07,0.95,0.95,-,0.11,0.94,100,0.96,50,19.65
032154,慧洋凱基0A購02,"11,000",4,"38,550",3.54,3.78,3.18,3.18,-,0.12,3.02,100,3.12,10,71.70
032155,惠特凱基0A購02,"27,000",1,"19,980",0.74,0.74,0.74,0.74,-,0.01,0.68,100,0.69,50,172.00
032156,華東凱基0A購01,"5,000",2,"3,130",0.63,0.63,0.62,0.62,-,0.02,0.58,100,0.59,50,15.85
032157,台達化元富0A購01,"224,000",3,"146,150",0.65,0.66,0.65,0.65,+,0.10,0.58,25,0.59,25,42.70
032158,東鋼元富0A購03,0,0,0,--,--,--,--, ,0.00,0.40,25,--,0,48.50
032159,東鋼元富0B購01,0,0,0,--,--,--,--, ,0.00,0.47,25,--,0,48.50
032160,燁輝元富0A購01,0,0,0,--,--,--,--, ,0.00,0.97,25,1.07,10,23.10
032161,燁輝元富0A購02,0,0,0,--,--,--,--, ,0.00,1.37,25,1.47,10,23.10
032162,大成鋼元富0A購04,"10,000",1,"21,900",2.19,2.19,2.19,2.19,X,0.00,1.94,25,2.04,10,45.75
032163,大成鋼元富0A購05,"7,000",1,"14,700",2.10,2.10,2.10,2.10,X,0.00,1.85,25,1.95,10,45.75
032164,長榮元富0A購12,"14,000",8,"102,750",7.25,8.00,7.00,7.00,+,0.40,6.25,25,8.30,3,133.50
032165,大立光元富14購01,0,0,0,--,--,--,--, ,0.00,1.51,25,1.52,25,"3,070.00"
032166,寶成元富0A購01,"641,000",34,"505,030",0.77,0.84,0.76,0.82, ,0.00,0.82,5,0.83,25,36.50
032167,萬海康和0B購01,0,0,0,--,--,--,--, ,0.00,9.50,10,--,0,205.50
032168,聯詠康和0C購01,0,0,0,--,--,--,--, ,0.00,0.90,10,--,0,510.00
032169,新唐康和0A購01,"1,000",1,"3,410",3.41,3.41,3.41,3.41,-,0.79,3.32,10,3.41,9,79.90
032170,新唐康和0A購02,0,0,0,--,--,--,--, ,0.00,4.02,5,--,0,79.90
032171,A50正2群益0A購02,0,0,0,--,--,--,--, ,0.00,1.36,25,1.37,10,50.85
032172,台泥群益0C購01,"5,000",1,"6,600",1.32,1.32,1.32,1.32,+,0.04,1.34,25,1.35,10,51.90
032173,台達化群益0B購01,"97,000",3,"51,650",0.53,0.54,0.53,0.54,X,0.00,0.46,25,0.47,10,42.70
032174,聯成群益0B購05,0,0,0,--,--,--,--, ,0.00,0.66,25,0.71,10,26.15
032175,中石化群益0B購04,"471,000",6,"332,390",0.70,0.75,0.69,0.69,X,0.00,0.69,25,0.70,10,13.55
032176,力麗群益0B購03,0,0,0,--,--,--,--, ,0.00,0.36,25,0.37,10,12.50
032177,大亞群益0B購01,0,0,0,--,--,--,--, ,0.00,2.95,25,3.05,10,28.35
032178,永光群益0A購01,"966,000",11,"1,179,940",1.25,1.35,1.17,1.18,+,0.01,1.17,25,1.20,10,19.40
032179,榮成群益0A購01,0,0,0,--,--,--,--, ,0.00,0.30,25,0.40,10,25.75
032180,中鋼群益0B購06,"1,000",1,690,0.69,0.69,0.69,0.69,-,0.01,0.40,25,0.50,10,35.50
032181,中鋼群益0B購07,"5,000",3,"7,910",1.62,1.62,1.49,1.49,X,0.00,1.36,25,1.46,10,35.50
032182,東鋼群益0B購02,0,0,0,--,--,--,--, ,0.00,0.83,25,0.93,10,48.50
032183,春源群益0A購03,"318,000",25,"236,170",0.67,0.81,0.67,0.75,+,0.11,0.72,25,0.74,10,22.45
032184,中鋼構群益0A購02,0,0,0,--,--,--,--, ,0.00,0.67,25,0.68,10,42.10
032185,燁輝群益0B購02,"1,000",1,"2,620",2.62,2.62,2.62,2.62,X,0.00,2.50,25,2.60,10,23.10
032186,大成鋼群益0C購02,0,0,0,--,--,--,--, ,0.00,1.05,25,1.15,10,45.75
032187,台橡群益0A購01,"106,000",2,"138,400",1.36,1.36,1.30,1.30,-,0.05,1.25,25,1.26,10,34.40
032188,中橡群益0A購01,0,0,0,--,--,--,--, ,0.00,0.32,25,0.42,10,25.50
032189,台達電群益0B購01,"18,000",4,"24,370",1.32,1.37,1.32,1.37,+,0.05,1.36,25,1.37,10,303.00
032190,微星群益0B購01,"370,000",4,"330,400",0.90,0.95,0.89,0.89,-,0.03,0.90,25,0.92,10,170.50
032191,群光群益0B購01,"174,000",4,"85,260",0.49,0.49,0.49,0.49,-,0.02,0.49,25,0.50,10,78.90
032192,奇力新群益0A購01,"388,000",14,"309,480",0.77,0.82,0.77,0.82,-,0.03,0.82,25,0.83,10,98.00
032193,可成群益0C購01,"311,000",5,"225,770",0.75,0.75,0.72,0.75,+,0.04,0.76,25,0.77,10,181.50
032194,益航群益0A購01,"725,000",51,"793,410",1.13,1.19,0.96,0.96,-,0.17,0.96,17,0.97,10,14.15
032195,長榮群益0C購05,"2,000",1,"7,900",3.95,3.95,3.95,3.95,+,0.04,3.90,25,4.00,10,133.50
032196,長榮群益11購04,"76,000",52,"1,381,300",20.00,20.00,16.10,16.10,-,0.40,16.00,1,16.10,2,133.50
032197,裕民群益0A購01,0,0,0,--,--,--,--, ,0.00,1.59,25,1.69,10,58.60
032198,榮運群益0A購01,"42,000",5,"186,970",4.58,4.58,4.15,4.15,-,0.23,4.13,25,4.15,1,23.90
032199,萬海群益0A購06,"1,000",1,"26,200",26.20,26.20,26.20,26.20,+,4.30,24.90,25,--,0,205.50
032200,萬海群益0A購07,0,0,0,--,--,--,--, ,0.00,27.60,25,--,0,205.50
032201,台航群益0A購03,0,0,0,--,--,--,--, ,0.00,6.40,25,6.90,10,44.85
032202,長榮航群益0B購03,"704,000",11,"1,707,880",2.47,2.49,2.22,2.22,-,0.19,2.23,25,2.24,10,19.65
032203,慧洋群益0B購02,"10,000",1,"31,700",3.17,3.17,3.17,3.17,+,0.26,2.75,25,3.40,10,71.70
032204,慧洋群益0B購03,"2,000",1,"8,120",4.06,4.06,4.06,4.06,-,0.44,4.00,25,4.90,1,71.70
032205,元大金群益0B購01,"20,000",1,"14,000",0.70,0.70,0.70,0.70,-,0.01,0.67,25,0.68,10,25.40
032206,達邁群益0A購01,"246,000",4,"157,020",0.65,0.65,0.62,0.62,-,0.03,0.62,25,0.63,10,50.00
032207,台達化統一11購01,"44,000",4,"19,930",0.44,0.46,0.44,0.46,X,0.00,0.41,10,0.42,10,42.70
032208,新纖統一0C購01,"59,000",4,"33,250",0.57,0.62,0.56,0.56,X,0.00,0.56,10,0.66,10,21.15
032209,力麗統一0C購01,0,0,0,--,--,--,--, ,0.00,0.28,10,0.29,10,12.50
032210,大亞統一0C購02,0,0,0,--,--,--,--, ,0.00,1.54,499,--,0,28.35
032211,大亞統一0C購03,"249,000",17,"205,240",0.83,0.83,0.76,0.76,-,0.06,0.74,10,0.75,10,28.35
032212,中鋼統一0C購06,0,0,0,--,--,--,--, ,0.00,0.74,499,1.05,5,35.50
032213,中鋼統一0C購07,0,0,0,--,--,--,--, ,0.00,0.38,499,--,0,35.50
032214,中鋼統一0C購08,"16,000",2,"8,660",0.56,0.56,0.54,0.54,+,0.02,0.51,10,0.52,10,35.50
032215,中鋼統一0C購09,"10,000",1,"4,500",0.45,0.45,0.45,0.45,-,0.01,0.43,10,0.44,10,35.50
032216,中鋼統一0C購10,0,0,0,--,--,--,--, ,0.00,0.35,10,0.45,30,35.50
032217,大成鋼統一0B購05,"464,000",25,"321,860",0.72,0.75,0.66,0.67,-,0.05,0.66,10,0.67,5,45.75
032218,順德統一0C購01,"38,000",2,"42,000",1.12,1.12,1.10,1.10,+,0.12,1.09,499,--,0,100.00
032219,微星統一0B購06,"35,000",11,"15,050",0.42,0.45,0.42,0.42,-,0.01,0.42,10,0.43,10,170.50
032220,微星統一0C購01,"2,673,000",24,"1,394,830",0.51,0.55,0.50,0.50,-,0.01,0.51,499,0.52,499,170.50
032221,長榮統一11購03,"71,000",12,"224,010",3.22,3.40,3.02,3.02,+,0.20,2.15,4,3.45,10,133.50
032222,裕民統一0C購02,"1,051,000",32,"956,310",0.96,0.98,0.80,0.80,-,0.20,0.79,100,0.85,2,58.60
032223,萬海統一0C購03,"336,000",35,"1,861,250",5.70,5.90,5.40,5.40,+,0.45,5.45,19,5.80,10,205.50
032224,萬海統一12購01,"233,000",53,"729,040",2.84,3.40,2.84,2.90,+,0.04,2.93,36,3.35,1,205.50
032225,富邦金統一0C購01,0,0,0,--,--,--,--, ,0.00,1.03,10,1.06,10,72.60
032226,大立光統一0C購03,0,0,0,--,--,--,--, ,0.00,0.83,10,0.84,10,"3,070.00"
032227,大立光統一12購01,0,0,0,--,--,--,--, ,0.00,0.83,10,0.84,10,"3,070.00"
032228,新唐統一0C購03,"1,176,000",17,"765,830",0.67,0.67,0.63,0.63,-,0.05,0.62,40,0.64,8,79.90
032229,新唐統一0C購04,"281,000",19,"189,790",0.73,0.73,0.66,0.67,-,0.05,0.66,15,0.67,10,79.90
032230,臻鼎統一0C購01,0,0,0,--,--,--,--, ,0.00,0.37,10,0.38,10,101.50
032231,惠特統一0C購03,"160,000",2,"56,600",0.36,0.36,0.35,0.35,+,0.01,0.34,10,0.35,10,172.00
032232,大立光日盛0A購02,"70,000",3,"25,400",0.35,0.37,0.35,0.37,+,0.03,0.39,25,0.40,25,"3,070.00"
032233,友達台新0A購04,"35,000",5,"24,150",0.69,0.69,0.69,0.69,X,0.00,0.69,15,--,0,0.00
032234,台灣50元大0A購21,0,0,0,--,--,--,--, ,0.00,0.80,495,0.83,499,138.70
032235,T50反1元大0A購10,"48,000",2,"22,110",0.47,0.47,0.46,0.46,-,0.01,0.47,1,0.48,495,5.65
032236,滬深2X元大11購03,"133,000",10,"103,670",0.80,0.82,0.77,0.77,-,0.04,0.75,9,0.82,10,26.55
032237,道瓊反元大11購01,0,0,0,--,--,--,--, ,0.00,0.61,100,0.68,50,8.09
032238,台聚元大0B購01,0,0,0,--,--,--,--, ,0.00,0.71,100,0.81,10,36.30
032239,華夏元大0B購02,0,0,0,--,--,--,--, ,0.00,0.47,100,0.48,50,36.50
032240,華夏元大0C購01,"50,000",2,"27,600",0.56,0.56,0.55,0.55,+,0.08,0.49,100,0.50,50,36.50
032241,亞聚元大0A購03,0,0,0,--,--,--,--, ,0.00,0.82,15,0.90,10,32.65
032242,台達化元大0A購02,"250,000",4,"131,470",0.51,0.54,0.51,0.54,X,0.00,0.50,100,0.51,50,42.70
032243,台達化元大0B購03,"230,000",8,"142,450",0.58,0.66,0.58,0.58, ,0.00,0.58,100,0.59,50,42.70
032244,國喬元大0C購03,"5,000",1,"3,600",0.72,0.72,0.72,0.72,X,0.00,0.69,100,0.79,10,29.05
032245,聯成元大0C購01,"295,000",17,"362,760",1.15,1.28,1.13,1.13, ,0.00,1.08,100,1.09,50,26.15
032246,中石化元大0A購05,"100,000",1,"56,000",0.56,0.56,0.56,0.56,+,0.07,0.53,100,0.63,10,13.55
032247,大亞元大0C購01,0,0,0,--,--,--,--, ,0.00,1.91,100,2.01,10,28.35
032248,宏泰元大0A購02,"10,000",2,"8,000",0.80,0.80,0.80,0.80,-,0.20,0.67,100,0.77,10,27.10
032249,東聯元大0C購01,"26,000",1,"24,180",0.93,0.93,0.93,0.93,-,0.01,0.89,100,0.90,50,21.75
032250,春源元大0B購01,"41,000",3,"42,500",1.06,1.06,1.00,1.00,+,0.09,0.99,100,1.05,10,22.45
032251,中鋼構元大0B購01,0,0,0,--,--,--,--, ,0.00,0.46,100,0.56,10,42.10
032252,燁輝元大0A購03,"10,000",1,"17,000",1.70,1.70,1.70,1.70,X,0.00,1.51,100,1.61,10,23.10
032253,大成鋼元大0B購05,0,0,0,--,--,--,--, ,0.00,0.98,100,1.08,10,45.75
032254,台船元大0B購01,"832,000",35,"1,200,830",1.58,1.59,1.35,1.35,+,0.15,1.33,10,1.34,50,26.65
032255,益航元大0B購01,0,0,0,--,--,--,--, ,0.00,1.05,100,1.15,10,14.15
032256,長榮元大0A購21,"90,000",9,"683,400",7.55,7.90,7.05,7.30,+,0.20,6.80,100,7.30,9,133.50
032257,長榮元大0B購06,"11,000",6,"100,250",9.25,9.50,8.55,8.55,+,0.25,7.95,100,8.55,8,133.50
032258,長榮元大12購05,"113,000",22,"610,250",5.30,5.75,4.90,5.00, ,0.00,4.85,5,5.00,3,133.50
032259,新興元大0A購01,"10,000",1,"13,200",1.32,1.32,1.32,1.32,+,0.12,1.10,100,1.20,10,28.50
032260,新興元大0C購01,"100,000",2,"144,500",1.67,1.67,1.42,1.42,-,0.12,1.33,100,1.43,10,28.50
032261,裕民元大0A購02,"51,000",4,"101,620",2.00,2.02,1.92,1.92,-,0.16,1.76,10,1.86,10,58.60
032262,裕民元大0B購02,"87,000",7,"199,110",2.38,2.38,2.25,2.25,-,0.09,2.01,1,2.09,10,58.60
032263,榮運元大0A購01,"42,000",3,"57,400",1.36,1.55,1.35,1.35,-,0.09,1.27,499,1.37,10,23.90
032264,台航元大0A購02,0,0,0,--,--,--,--, ,0.00,2.95,100,3.05,10,44.85
032265,台航元大0B購01,"5,000",1,"18,050",3.61,3.61,3.61,3.61,+,0.25,3.21,100,3.31,10,44.85
032266,慧洋元大0B購01,"673,000",88,"2,963,580",4.53,4.80,4.00,4.04,-,0.27,4.01,1,4.02,10,71.70
032267,新光金元大0B購03,0,0,0,--,--,--,--, ,0.00,0.53,100,0.63,10,9.58
032268,玉晶光元大0C購02,"19,000",4,"56,210",3.02,3.02,2.94,2.95,-,0.22,2.81,100,2.83,50,506.00
032269,T50反1富邦13購01,"264,000",5,"137,580",0.53,0.53,0.52,0.52, ,0.00,0.52,10,0.53,10,5.65
032270,台泥富邦0B購01,"197,000",7,"139,180",0.70,0.72,0.70,0.72,+,0.04,0.72,10,0.73,10,51.90
032271,亞泥富邦0B購01,0,0,0,--,--,--,--, ,0.00,0.64,10,0.65,10,51.10
032272,華新富邦0A購01,"51,000",2,"32,700",0.70,0.70,0.64,0.64,-,0.06,0.62,10,1.10,19,25.90
032273,中鋼富邦0A購04,"97,000",11,"31,400",0.39,0.44,0.30,0.30,-,0.12,0.30,30,0.42,3,35.50
032274,燁輝富邦0B購01,"1,000",1,"1,330",1.33,1.33,1.33,1.33,+,0.08,1.16,10,1.49,1,23.10
032275,鴻海富邦13購01,"350,000",8,"81,670",0.24,0.24,0.23,0.24, ,0.00,0.23,10,0.25,40,111.50
032276,華邦電富邦0A購02,"20,000",2,"5,200",0.26,0.26,0.26,0.26,-,0.03,0.23,10,0.41,6,33.65
032277,長榮富邦0C購02,"147,000",19,"471,350",3.10,3.50,3.05,3.15,+,0.15,3.00,5,3.15,29,133.50
032278,長榮富邦13購01,"1,063,000",114,"2,488,760",2.28,2.64,2.25,2.25,-,0.03,2.25,132,2.60,30,133.50
032279,大立光富邦13購01,"37,000",2,"17,220",0.46,0.47,0.46,0.47,+,0.03,0.46,10,0.48,10,"3,070.00"
032280,正文富邦0A購01,0,0,0,--,--,--,--, ,0.00,0.19,10,0.20,10,30.60
032281,長榮國泰0C購03,0,0,0,--,--,--,--, ,0.00,6.10,10,--,0,133.50
032282,長榮國泰0C購04,"10,000",1,"67,000",6.70,6.70,6.70,6.70,+,1.35,5.65,10,--,0,133.50
032283,華夏中信0A購01,"50,000",2,"5,500",0.11,0.11,0.11,0.11,+,0.01,0.10,30,0.11,30,0.00
032284,南紡中信0B購01,"205,000",8,"85,320",0.39,0.50,0.39,0.49,-,0.01,0.38,18,0.49,56,0.00
032285,華新中信0C購01,"185,000",9,"99,060",0.58,0.58,0.52,0.52,-,0.07,0.51,35,0.53,30,0.00
032286,三陽中信0A購01,0,0,0,--,--,--,--, ,0.00,0.11,30,0.12,30,0.00
032287,順德中信0A購02,"339,000",8,"228,450",0.63,0.73,0.63,0.73,+,0.10,0.69,30,0.70,30,0.00
032288,長榮中信0C購05,"25,000",2,"79,850",3.33,3.33,3.16,3.16,-,0.04,3.07,100,--,0,0.00
032289,王品中信0A購01,0,0,0,--,--,--,--, ,0.00,0.24,30,0.25,30,0.00
032290,祥碩中信0B購01,0,0,0,--,--,--,--, ,0.00,1.33,30,1.43,10,0.00
032291,台苯兆豐0A購02,"131,000",3,"51,710",0.39,0.41,0.39,0.41,X,0.00,0.35,10,0.36,10,20.85
032292,聯成兆豐0B購01,0,0,0,--,--,--,--, ,0.00,0.75,10,0.84,10,26.15
032293,友達兆豐0A購05,0,0,0,--,--,--,--, ,0.00,0.35,50,0.37,10,20.80
032294,國產兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.26,10,0.27,10,24.65
032295,彩晶兆豐0A購05,"150,000",3,"219,000",1.50,1.50,1.38,1.38,-,0.25,1.22,10,1.31,10,20.15
032296,南亞永豐0A購02,"51,000",2,"7,650",0.15,0.15,0.15,0.15, ,0.00,0.15,100,0.16,100,85.00
032297,南紡永豐0A購03,"157,000",6,"87,940",0.57,0.57,0.52,0.52,-,0.03,0.51,100,0.52,11,26.15
032298,中鋼永豐0A購06,"60,000",2,"22,400",0.39,0.39,0.37,0.37, ,0.00,0.34,100,0.35,62,35.50
032299,正新永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.28,499,0.29,37,45.50
032300,英利永豐0A購01,"30,000",3,"6,400",0.21,0.22,0.21,0.21,X,0.00,0.20,100,0.21,37,90.50
032301,台達電永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.24,100,0.25,68,303.00
032302,金寶永豐0A購02,"75,000",1,"9,000",0.12,0.12,0.12,0.12,-,0.01,0.12,110,0.13,23,13.20
032303,鴻海永豐0A購05,"292,000",8,"181,990",0.64,0.64,0.61,0.63,-,0.02,0.63,100,0.64,100,111.50
032304,中環永豐0A購02,"1,000",1,120,0.12,0.12,0.12,0.12,X,0.00,0.11,100,0.12,37,9.99
032305,國巨永豐0A購01,"553,000",16,"491,220",0.87,0.95,0.87,0.92,+,0.04,0.91,100,0.92,9,531.00
032306,佳世達永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.25,499,0.26,62,29.55
032307,友達永豐0A購05,"303,000",9,"54,220",0.19,0.19,0.17,0.17,-,0.06,0.16,100,0.17,62,20.80
032308,義隆永豐0A購02,0,0,0,--,--,--,--, ,0.00,0.29,100,0.30,37,209.50
032309,強茂永豐0A購02,"337,000",7,"121,590",0.31,0.38,0.31,0.36,+,0.06,0.38,100,0.39,87,61.00
032310,長榮永豐0A購10,"21,000",2,"59,560",2.96,2.96,2.83,2.83,+,0.12,2.70,5,3.38,1,133.50
032311,新興永豐0A購03,"1,225,000",56,"1,023,820",0.85,0.95,0.71,0.73,-,0.10,0.72,100,0.73,25,28.50
032312,裕民永豐0A購03,"126,000",4,"82,340",0.68,0.68,0.65,0.65,+,0.01,0.55,100,0.65,18,58.60
032313,台航永豐0A購04,"29,000",3,"39,900",1.43,1.43,1.30,1.30,-,0.03,1.18,100,1.28,10,44.85
032314,慧洋永豐0A購05,"58,000",8,"113,520",2.01,2.04,1.80,1.80,-,0.04,1.64,499,1.74,10,71.70
032315,嘉晶永豐0A購02,"260,000",15,"146,180",0.54,0.63,0.51,0.58,-,0.01,0.54,499,0.55,75,71.30
032316,玉晶光永豐0A購05,"50,000",1,"39,500",0.79,0.79,0.79,0.79,X,0.00,0.79,100,0.80,29,506.00
032317,群創永豐0A購08,"309,000",11,"54,410",0.18,0.18,0.16,0.16,-,0.05,0.16,38,0.17,62,19.10
032318,南茂永豐0A購01,"214,000",5,"147,710",0.68,0.70,0.63,0.63,-,0.01,0.64,499,0.65,100,48.65
032319,達方永豐0A購01,0,0,0,--,--,--,--, ,0.00,0.14,100,0.15,25,43.35
032320,中鋼元富0A購03,"15,000",2,"8,100",0.54,0.54,0.54,0.54,X,0.00,0.53,25,0.97,2,35.50
032321,中鋼元富0A購04,0,0,0,--,--,--,--, ,0.00,0.64,25,--,0,35.50
032322,旺宏元富0B購01,0,0,0,--,--,--,--, ,0.00,0.78,25,0.79,25,43.90
032323,萬海元富0A購03,"1,000",1,"12,000",12.00,12.00,12.00,12.00,+,1.70,11.50,25,--,0,205.50
032324,萬海元富0A購04,"49,000",11,"851,100",16.70,17.40,16.70,17.40,+,2.80,16.50,25,--,0,205.50
032325,百和元富0A購01,"673,000",21,"829,030",1.23,1.36,1.18,1.26,-,0.02,1.26,25,1.28,25,100.50
032326,華夏群益0B購02,"81,000",4,"50,220",0.62,0.62,0.62,0.62,X,0.00,0.54,25,0.55,10,36.50
032327,中鋼群益0C購02,0,0,0,--,--,--,--, ,0.00,0.81,25,0.91,10,35.50
032328,中鋼群益14購01,"2,000",1,"1,280",0.64,0.64,0.64,0.64,X,0.00,0.63,8,0.69,10,35.50
032329,東鋼群益0A購01,"115,000",10,"170,280",1.50,1.52,1.41,1.41,-,0.08,1.39,25,1.42,10,48.50
032330,東鋼群益0B購03,"214,000",7,"311,370",1.44,1.49,1.34,1.34,-,0.12,1.30,25,1.37,10,48.50
032331,鴻海群益0B購05,0,0,0,--,--,--,--, ,0.00,0.36,25,0.47,41,111.50
032332,國巨群益0A購03,"112,000",16,"180,350",1.56,1.66,1.50,1.63,+,0.07,1.63,25,1.64,10,531.00
032333,台積電群益12購04,"120,000",6,"289,920",2.41,2.47,2.41,2.47,-,0.02,2.46,25,2.47,10,605.00
032334,旺宏群益0C購04,"43,000",3,"86,890",2.03,2.03,1.87,1.87,-,0.16,1.90,25,1.91,10,43.90
032335,凌陽群益0B購01,0,0,0,--,--,--,--, ,0.00,1.18,25,1.19,10,31.35
032336,聯發科群益0A購03,0,0,0,--,--,--,--, ,0.00,3.38,25,3.48,11,985.00
032337,聯發科群益0A購04,"268,000",26,"1,045,600",3.88,3.93,3.81,3.93,-,0.16,3.86,25,3.94,10,985.00
032338,華新科群益0B購01,"306,000",7,"282,620",0.93,0.97,0.92,0.93,-,0.10,0.91,27,0.92,10,212.50
032339,王品群益0A購02,"276,000",9,"188,440",0.69,0.71,0.68,0.68,-,0.03,0.68,25,0.69,10,147.50
032340,新光金群益0A購02,0,0,0,--,--,--,--, ,0.00,0.31,25,0.40,5,9.58
032341,新光金群益0C購01,"10,000",1,"6,200",0.62,0.62,0.62,0.62,+,0.01,0.60,35,0.61,10,9.58
032342,玉晶光群益0B購03,"3,000",1,"5,040",1.68,1.68,1.68,1.68,-,0.11,1.59,25,1.60,10,506.00
032343,群創群益0C購04,"120,000",3,"73,900",0.64,0.64,0.59,0.59,-,0.18,0.58,25,0.60,10,19.10
032344,群創群益11購02,"25,000",2,"22,500",0.90,0.90,0.90,0.90,-,0.21,0.88,25,0.90,10,19.10
032345,群創群益12購01,0,0,0,--,--,--,--, ,0.00,0.52,25,0.53,10,19.10
032346,欣陸群益0A購01,0,0,0,--,--,--,--, ,0.00,0.62,25,0.63,10,25.20
032347,和碩群益0B購01,"182,000",9,"169,460",0.88,0.95,0.88,0.95,+,0.06,0.92,25,0.95,10,73.80
032348,祥碩群益0A購01,"60,000",9,"201,150",3.45,3.45,3.30,3.30,-,0.20,3.27,25,3.31,10,"1,500.00"
032349,世紀鋼群益0B購01,"5,000",1,"9,950",1.99,1.99,1.99,1.99,+,0.26,1.91,25,2.01,10,132.50
032350,中鋼第一14購01,0,0,0,--,--,--,--, ,0.00,0.77,10,--,0,35.50
032351,台泥凱基0B購01,"348,000",8,"281,880",0.81,0.81,0.81,0.81,X,0.00,0.80,499,0.81,100,51.90
032352,大亞凱基0B購01,"43,000",3,"41,590",0.97,0.97,0.93,0.93,-,0.07,0.88,100,0.90,10,28.35
032353,中鋼凱基0A購04,"183,000",3,"131,360",0.72,0.72,0.70,0.70, ,0.00,0.66,100,0.67,100,35.50
032354,中鋼凱基12購03,"491,000",8,"351,700",0.72,0.74,0.69,0.69,-,0.02,0.69,100,0.70,100,35.50
032355,中鋼凱基14購04,"1,834,000",49,"1,332,010",0.72,0.75,0.69,0.70,-,0.01,0.69,240,0.70,100,35.50
032356,中橡凱基0A購01,"271,000",9,"24,910",0.10,0.11,0.09,0.10,X,0.00,0.09,100,0.10,10,25.50
032357,正新凱基0C購01,"20,000",2,"2,300",0.11,0.12,0.11,0.12, ,0.00,0.11,100,0.12,100,45.50
032358,裕隆凱基0A購02,"239,000",6,"131,640",0.54,0.56,0.54,0.55,X,0.00,0.54,100,0.55,100,40.05
032359,瑞昱凱基0A購03,"90,000",4,"118,920",1.22,1.34,1.22,1.34,-,0.06,1.26,100,1.30,50,516.00
032360,凌陽凱基0B購01,"27,000",2,"12,450",0.47,0.47,0.45,0.45,-,0.06,0.45,100,0.46,100,31.35
032361,南亞科凱基0B購01,0,0,0,--,--,--,--, ,0.00,0.31,100,0.32,100,79.10
032362,強茂凱基0C購01,"538,000",10,"359,830",0.65,0.73,0.65,0.68,+,0.09,0.70,100,0.73,100,61.00
032363,冠德凱基0A購01,"50,000",6,"15,800",0.31,0.32,0.31,0.31,-,0.02,0.31,100,0.32,100,37.60
032364,高鐵凱基0A購01,0,0,0,--,--,--,--, ,0.00,0.73,100,0.74,50,29.55
032365,元大金凱基0A購01,"156,000",16,"163,540",1.05,1.06,1.04,1.05,+,0.02,1.00,100,1.01,30,25.40
032366,嘉晶凱基0A購01,"1,337,000",17,"953,980",0.66,0.78,0.66,0.74,-,0.01,0.64,100,0.65,100,71.30
032367,群創凱基0A購05,"365,000",18,"186,370",0.56,0.56,0.48,0.50,-,0.14,0.48,100,0.49,100,19.10
032368,群創凱基0A購06,"33,000",4,"25,040",0.81,0.81,0.70,0.70,-,0.22,0.69,100,0.70,100,19.10
032369,群創凱基0A購07,"373,000",17,"185,280",0.56,0.56,0.47,0.47,-,0.16,0.46,100,0.47,100,19.10
032370,群創凱基0B購08,0,0,0,--,--,--,--, ,0.00,0.34,100,0.44,10,19.10
032371,群創凱基0C購04,"13,000",2,"6,420",0.54,0.54,0.48,0.48,X,0.00,0.38,100,0.48,10,19.10
032372,志超凱基0A購01,"231,000",9,"175,270",0.76,0.77,0.75,0.75,-,0.01,0.75,499,0.76,100,51.80
032373,台泥統一0C購01,"34,000",2,"15,100",0.44,0.45,0.44,0.45,+,0.03,0.45,499,0.46,108,51.90
032374,聯成統一0C購01,"523,000",15,"288,940",0.58,0.64,0.50,0.50,-,0.02,0.50,101,0.51,11,26.15
032375,華新統一0B購01,0,0,0,--,--,--,--, ,0.00,1.00,100,1.01,11,25.90
032376,華新統一0C購01,0,0,0,--,--,--,--, ,0.00,0.92,1,1.10,2,25.90
032377,榮成統一0C購01,"103,000",6,"44,890",0.43,0.46,0.43,0.43,-,0.03,0.43,10,0.45,10,25.75
032378,中鋼統一12購02,0,0,0,--,--,--,--, ,0.00,0.40,10,0.44,10,35.50
032379,東鋼統一0C購05,"310,000",2,"92,800",0.30,0.30,0.28,0.28,-,0.03,0.28,499,0.29,499,48.50
032380,燁輝統一0C購01,0,0,0,--,--,--,--, ,0.00,1.16,10,1.35,1,23.10
032381,大成鋼統一12購01,0,0,0,--,--,--,--, ,0.00,0.54,10,0.60,10,45.75
032382,台船統一0C購01,"297,000",29,"233,310",0.76,0.85,0.75,0.75,-,0.01,0.72,3,0.75,10,26.65
